id,text,label,domain,source,date
hf-3671,salah pengumuman beasiswa covid-19 rp4 juta dari stmik royal kisaran melalui sms turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-08
hf-3677,salah biden terpapar covid-19 dan batuk terus-menerus saat kampanye turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-07
hf-3682,salah pesawat darurat bencana diluncurkan karena donald trump positif covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-06
hf-3686,salah anies baswedan terpapar covid-19 dan dilarikan ke rs royal sunter turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-05
hf-3690,salah tim kampanye donald trump galang dana untuk kesembuhan trump turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-04
hf-3699,salah hydroxychloroquine sebagai obat malaria di uganda turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-03
hf-3702,"salah emil saat diambil darah untuk uji vaksin china, tutup jarumnya belum di buka turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-10-03
hf-3723,salah cina mentargetkan 100 juta penduduk indonesia mati melalui vaksin cina turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-01
hf-3724,salah menghilangkan virus adalah mengkonsumsi lebih banyak makanan dan minuman alkali diatas tingkat keasaman virus turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-10-01
hf-3732,salah peserta bpjs kesehatan gratis diblokir karena punya motor lebih dari satu turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-30
hf-3736,salah tepung terigu bisa obati luka bakar turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-29
hf-3743,salah dua orang pria meninggal dunia akibat kekerasan polisi saat aksi protes anti-vaksin dan anti-masker di london turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-28
hf-3744,salah pembuatan group whatsapp info wilayah penularan covid-19’ dan pembagian vaksin turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-28
hf-3747,salah artikel detik.com trans studio bandung tutup mulai hari ini untuk cegah penyebaran virus corona di bandung turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-28
hf-3748,salah arief puyouno: saya yakin dana penanggulangan covid-19 di dki banyak penyimpangan karena gabenernya adalah kaki tangan kadrun gila turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-28
hf-3761,salah sultan hb kali sebut positif-negatif covid-19 sama saja karena semua orang pasti meninggal turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-25
hf-3762,false neem leaves can cure covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-25
hf-3779,salah akun facebook bupati bekasi meminta sumbangan dana covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-23
hf-3782,salah kunyah daun sirih untuk mengatasi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-23
hf-3784,salah daun mimba dapat menyembuhkan covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-23
hf-3791,salah foto anies baswedan dinobatkan menjadi gubernur terbaik dunia turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-22
hf-3796,salah razia masker non medis dengan denda rp30 ribu di bundaran sampai 5 malang turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-22
hf-3802,salah minum kopi 3 kali sehari untuk menangkal covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-21
hf-3813,salah tutorial mendapat kuota gratis 20gb dari program covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-20
hf-3820,"salah ketika di vaksin, microchip yang sangat kecil dipasang tanpa terasa, new dajjal siap membunuh 7.5 milyard manusia turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-09-19
hf-3826,salah 200 mayat korban covid-19 sekali kubur di italia turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-18
hf-3829,salah foto peta persebaran covid-19 di jakarta berwarna merah dan hitam turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-18
hf-3830,salah sejumlah negara membeli produk alat test covid-19 pada tahun 2017-2018 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-18
hf-3832,"salah ini ada ratusan nyawa dokter yang sudah menjadi korban, pak menkes bilang jangan dibesar-besarkan turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-09-17
hf-3846,"salah selama covid19 ada, tidak ada orang gila yang kena covid19 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-09-15
hf-3852,salah video teknik menahan napas untuk deteksi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-14
hf-3875,salah foto gubernur anies memegang piagam bertuliskan penghargaan provinsi jumlah covid 19 tertinggi turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-10
hf-3879,salah makan buah saat perut kosong sembuhkan kanker turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-09
hf-3910,salah covid-19 singkatan dari certificate of vaccination identification with artificial intelligence turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-06
hf-3912,salah beredarnya obat progesterex untuk mensterilkan perempuan turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-05
hf-3918,salah pesan berantai salah satu cara untuk menangkis virus covid-19 dengan air garam dan air hangat turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-05
hf-3920,"salah campuran air kelapa muda, jeruk nipis, dan garam dapat mematikan virus corona turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-09-04
hf-3934,salah getah daun kemangi obat gatal-gatal turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-03
hf-3935,salah air rebusan pepaya muda bisa sembuhkan kanker kelenjar getah bening turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-03
hf-3937,salah samsung ingin membantu siswa yang membutuhkan ponsel untuk belajar karena pandemi covid19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-03
hf-3940,salah perdana menteri jepang mundur karena terkait virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-02
hf-3943,salah film asal korea prediksi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-02
hf-3949,false covid-19 drug ivermectin turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-02
hf-3956,salah ivermectin obat covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-09-01
hf-3969,salah bantuan covid-19 oleh bri melalui briva turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-31
hf-3972,salah vaksin covid sebabkan mandul turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-30
hf-3973,salah dokumen who tidak menganjurkan untuk memakai masker selama pandemi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-30
hf-3990,"salah gereja semakin sepi yang tinggal cuma pakaian, orang nya sudah bertobat masuk islam turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-27
hf-4006,salah korlap fpi sebut imam besar kami punya penangkal virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-25
hf-4026,salah mengonsumsi telur rebus saat tengah malam dapat menangkal covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-23
hf-4038,salah putri vladimir putin meninggal setelah dosis kedua vaksin covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-20
hf-4051,salah tangkapan layar pengakuan relawan suntik vaksin covid-19 yang menyebut lupa punya hutang tapi plonga-plongo turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-18
hf-4060,salah pemakaian masker menyebabkan penyakit legionnaires turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-17
hf-4069,salah video kembang api olimpiade ditampilkan pada saat ini karena olimpiade tokyo ditunda karena covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-17
hf-4074,salah video rusia jadi pemenang pembuatan vaksin c19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-16
hf-4078,"salah air kelapa muda, jeruk nipis, dan garam obat covid-19 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-16
hf-4084,"salah foto putri presiden rusia vladimir putin, orang pertama yang sudah divaksin dengan vaksin tim kedokteran rusia turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-15
hf-4112,salah video animasi penyebaran virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-11
hf-4117,false canada is already free from covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-11
hf-4119,salah kanada sudah terbebas dari covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-11
hf-4124,salah pesan berantai kantor pusat pt kawan lama ditutup karena salah satu direksi meninggal dan 10 orang karyawan terpapar covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-10
hf-4134,acara unlimited media partners: unlimited talks perlukah kode etik bagi influencer? turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-08
hf-4139,acara muhammadiyah covid-19 command center: literasi digital menghadapi hoaks di masa pandemi turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-08
hf-4142,salah setiap hari puskesmas di kelapa gading rujuk 10 pasien covid-19 ke wisma atlet turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-07
hf-4144,false 99.9 cure rate for covid and a vaccine with 80 adverse effect rate turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-07
hf-4145,"salah foto 1 agustus 2020, jutaan warga jerman turun ke jalan menolak kemerdekaannya dirampas dengan dalih virus sepele. turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-07
hf-4147,salah pedagang di pasar mayestik meninggal karena covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-07
hf-4150,"salah 99, 9 tingkat kesembuhan covid dan vaksin dengan tingkat efek merugikan 80 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-06
hf-4152,"salah pesan berantai penelitian online mahasiswi ilmu psikologi kesehatan, fakultas kedokteran universitas brawijaya turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-06
hf-4154,salah himbauan dokter bernard mahfoudz turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-06
hf-4158,berita dakta 107 fm: klaim obat corona hadi pranoto turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-05
hf-4162,acara mafindo malang: bincang online cek fakta seputar covid-19 isu bisnis di balik corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-05
hf-4163,"dokumentasi mafindo jombang: the fact talk sakit, tapi takut ke layanan kesehatan? takut kena covid-19? turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-05
hf-4166,berita kompas: infodemi membuat publik abai dengan bahaya covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-05
hf-4171,"salah virus ini punya obat hydroxychloroquine, zinc dan zithromax turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-04
hf-4176,salah foto presiden jokowi bersama pelawak di istana negara dikaitkan dengan covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-04
hf-4180,salah klaim hadi pranoto soal covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-04
hf-4181,berita kbr: merebaknya teori konspirasi dan disinformasi covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-04
hf-4192,false ginger juice and black pepper can cure covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-02
hf-4195,salah tangkapan layar berita rk ajak abu janda jadi relawan uji vaksin covid-19 buatan china turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-02
hf-4196,salah jus jahe dan lada hitam mampu sembuhkan covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-02
hf-4208,salah transmart ditutup selama 10 hari karena belasan orang terpapar covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-08-01
hf-4210,"salah nih yang bikin covid, sih jagoan wall street (rockefeller foundation) turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-08-01
hf-4211,salah china lakukan uji coba vaksin di indonesia karena kekurangan monyet turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-30
hf-4214,"salah foto penipuan para medis, termasuk alat tes suhu di kening, itu alat sinar leser tes suhu kabel demi proyek covit turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-30
hf-4218,salah gambar pengujian vaksin covid-19 telah sukses turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-29
hf-4221,salah jokowi mendapat silver button karena mencapai 100.000 kasus covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-29
hf-4224,salah foto tenaga medis merangkai kata bacot!’ turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-29
hf-4229,"salah kasad klarifikasi, anggota tni di bandung ternyata rata-rata membantah positif kena covid 19 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-28
hf-4232,salah awas hati-hati apa yang disemprotkan fpi adalah virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-28
hf-4236,salah mayat positif covid 19 dikuburkan masih menggunakan daster (tidak sesuai dengan syariat fardhu kifayah islam) turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-28
hf-4248,salah hindari citos banyak karyawannya terpapar covid19. area citos rawan turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-27
hf-4250,salah virus baru bernama sfts dari china turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-27
hf-4258,salah indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-26
hf-4268,salah duo sipit yang satu sudah menjadi dewan penasehat densus.yang satunya hendak mau jadi dewan penasehat mabes polri turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-24
hf-4271,salah daftar perlengkapan medis di rumah untuk hadapi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-24
hf-4289,"salah 71 pasien covid-19 klaster hajatan boyolali dijemput petugas, biaya dibebankan ke pemilik hajatan turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-22
hf-4293,salah kondisi jenazah korban covid-19 di rumah sakit osmania india turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-21
hf-4298,"salah takut dibunuh, ahli virus china kabur ke as: saya bersaksi covid-19 hasil persekongkolan jahat turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-21
hf-4316,salah covid-19 tidak murni sebabkan kematian turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-17
hf-4321,"false photo barack obama, anthony fauci and melinda gates visit the wuhan china laboratory coronavirus factory’ ini 2015 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-16
hf-4322,"salah foto barack obama, anthony fauci dan melinda gates mengunjungi pabrik coronavirus’ laboratorium cina wuhan tahun 2015 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-16
hf-4326,salah beberapa rsud di jakarta dan depok ditutup karena karyawan positif covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-16
hf-4338,salah pedagang di pasar segiri positif covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-13
hf-4342,salah nasi padang menjadi sumber penularan covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-13
hf-4350,salah video pembuangan jenazah-jenazah korban covid-19 di laut meksiko turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-12
hf-4358,salah video doa imam besar masjidil haram mekah assyeikh sudais terhadap musibah virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-11
hf-4380,salah dirut rsui bersama 2 direktur rsui lainnya dan 10 staff rsui saat ini dirawat di rsui terkena covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-08
hf-4397,false actor javed haider sells vegetables because there is no work due tapi the pandemic covid19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-07
hf-4398,salah aktor javed haider menjual sayuran karena tidak ada pekerjaan akibat pandemi covid19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-07
hf-4402,salah tenaga medis di sampang sengaja sebarkan corona dengan cara disuntik turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-06
hf-4406,salah gambar tangkapan layar berita viva.co.id berjudul kementan produksi massal kalung antivirus corona bulan depan dengan foto headline kalung bertaring turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-05
hf-4408,"salah sehari setelah dilakukan rapid test covid-19 kepada para santri di kudus, 1.000 santri tak sadarkan diri turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-07-05
hf-4421,salah desain helm covid-19 pada kompetisi nfl turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-03
hf-4431,salah menanak nasi dengan bawang putih bermanfaat bagi kesehatan turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-01
hf-4432,salah video benarkah covid ada?? turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-07-01
hf-4446,salah video ini demo di amerika. saat ini di masa pandemik covidー19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-28
hf-4450,salah pesta homo seksual di italia sebelum covid-19 mewabah turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-27
hf-4464,"salah tak perlu ikut rapid test, mencium bau cuka bisa deteksi seseorang terkena covid-19 atau tidak turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-25
hf-4466,"salah ruang perawatan covid di riau penuh, warga wajib di rumah selama dua minggu turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-25
hf-4471,"salah peta kasus covid dki dki kembali zona merah, bogor zona hitam turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-24
hf-4479,salah dokter rsal surabaya meninggal akibat covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-23
hf-4485,salah corona virus sudah viral di iqro turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-22
hf-4491,"salah menurut laporan who, corona virus adalah yang paling banyak bertahan di lapisan kubis turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-21
hf-4494,acara sosialisasi waspada covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-20
hf-4495,salah dokter gigi di surabaya stres telanjang di jalan karena suaminya dan anaknya mati kena covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-20
hf-4499,salah bupati luwu utara terbaring di rs karena terjatuh dari motornya waktu antar bansos covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-19
hf-4503,salah sakitnya apa di diagnosa nya covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-18
hf-4509,salah pernyataan ekstrim menteri kesehatan letjen tni dari. terawan agus putranto sp. rad turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-18
hf-4512,salah abu vulkanik dapat membunuh virus corona karena mengandung asam sulfat turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-17
hf-4515,salah servis mobil gratis suzuki peduli covid s.id,0,kesehatan,hoaxid_hf,2020-06-17
hf-4520,"salah bapak ibu meninggal karena covid-19, 5 bersaudara menunggu diadopsi turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-16
hf-4532,"false ini the film captain america, captain steve wakes up ini modern times and you can sih the corona virus turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-15
hf-4533,"salah di film kapten amerika, capten steve bangun pada masa modern dan kamu bisa lihat virus corona turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-15
hf-4545,berita idola 92.6 fm semarang: merefleksi hari media sosial di tengah pandemi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-12
hf-4552,salah gubernur jakarta anies baswedan mendapat penghargaan terbaik di seluruh dunia dalam penanganan covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-11
hf-4556,salah keasang pengarep mampu menangani virus corona di jakarta asal menjadi gubernur dki turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-11
hf-4557,acara mitra wacana sinau bareng merawat kewarasan nalar dari hoax saat pandemi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-11
hf-4564,salah seorang pasien kanker melemparkan uang di seluruh koridor rumah sakit turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-11
hf-4565,salah heboh! pernyataan dokter indonesia soal covid turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-10
hf-4578,salah foto kondisi tenggorokan pasien positif covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-08
hf-4580,salah video di balik covid-19corona ternyata isi nya sudah habis turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-08
hf-4589,salah corona virus adalah bohong. bukan dari virus tapi dari bakteri. semua ini diketahui oleh negara itali turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-06
hf-4595,salah pki nyamar jadi dokter turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-06
hf-4605,"salah santri yang hidupnya di pondok dicurigai terpapar covid-19, yang keluyuran di mall dibiarkan saja turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-04
hf-4620,salah pasien covid-19 di cimahi kabur dari rumah sakit turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-06-02
hf-4621,"salah petugas rapid test jarang mengganti sarung tangan, bisa tularkan covid-19 dari pasien sebelumnya turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-06-02
hf-4649,salah campuran garam dan air hangat mampu hilangkan virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-28
hf-4650,salah warga puruk cahu murung raya desa mangkuhui positif covid-19 kabur turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-28
hf-4651,salah video kisah pilu dari italy ibu nya meninggal pasien covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-27
hf-4652,salah hari ini 2 kasir chandra karang dinyatakan positive covid 19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-27
hf-4653,"salah di italia, ketika gereja dibuka kembali, hampir semua jemaatnya sudah meninggal karena covid turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-05-27
hf-4656,salah pbb tak beri bantuan covid-19 bagi negara yang tidak legalkan aborsi turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-26
hf-4657,salah italia mengalahkan covid-19 koagulasi intravaskular diseminata (trombosis) turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-26
hf-4664,false ellen degeneres distributes help for corona virus on facebook turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-24
hf-4665,salah pegawai pusat perbelanjaan luwes gading dijemput petugas medis turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-24
hf-4667,salah ellen degeneres membagikan bantuan untuk virus corona di facebook turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-24
hf-4669,salah video penjelasan ahli virus bahwa corona tidak membunuh turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-23
hf-4670,salah daftar virus yang berasal dari china turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-23
hf-4675,salah who: pria berpenis besar lebih rentan tertular covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-22
hf-4679,salah sekeluarga terinfeksi covid-19 setelah menghadiri acara ulang tahun turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-22
hf-4683,"salah bukannya memotong gajinya untuk mereka para tim medis, malah memotong tunjangan para tim medis. turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-05-21
hf-4685,salah video dokter bule turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-20
hf-4686,salah keluarkan nasi dari rice cooker jika sudah matang. kalau lebih dari 12 jam menjadi pemicu diabetes turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-20
hf-4688,"salah golden swalayan jadi klaster baru covid-19, warga wajib lapor rt jika ingin berkunjung turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-05-19
hf-4689,salah program mudik sehat psbb 2020 oleh big biru turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-19
hf-4691,salah manager giant pal 6 banjarmasin meninggal kena covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-19
hf-4697,salah registrasi ambil dana bantuan anda covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-18
hf-4700,salah pemerintah takkan umumkan lagi kasus positif covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-18
hf-4702,salah pasien covid-19 meninggal di rumah sakit manaf kota jambi turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-18
hf-4703,salah penerimaan sampel covid-19 di bbtklpp jakarta akan libur pada hari raya idul fitri turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-18
hf-4704,"salah 15 hari sembuh, menhub budi karya kembali dinyatakan positif covid-19 turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-05-18
hf-4710,salah lowongan sukarelawan covid-19 rsud dari. soetomo surabaya turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-17
hf-4712,false who mention vegetarianism not affected covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-16
hf-4713,salah who menyebutkan vegetarian tidak kena covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-16
hf-4716,salah 236 anggota polisi positif covid-19 dan 6 orang meninggal dunia turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-16
hf-4717,"salah pesan berantai ada 13 orang penjual daging yang positif covid19, sekarang ini di pasar cileungsi lagi dilakukan test swab massal turnbackhoax.id",0,kesehatan,hoaxid_hf,2020-05-16
hf-4726,salah warga india membuang patung ke sungai karena tidak bisa menyelamatkan mereka dari virus corona turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-14
hf-4732,salah madu dicampur bawang putih obat kanker turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-14
hf-4733,salah ulama windusari dijemput paksa terkait covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-14
hf-4734,salah tuduhan foto interior lab darurat covid-19 labkesda dki hasil mencomot turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-14
hf-4743,salah vaksin pertama kali dibuat di bawah kekhalifahan ottoman. tahun 1717 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-13
hf-4751,salah virus covid-19 sengaja dimasukkan kedalam tubuh masyarakat melalui alat rapid test turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-12
hf-4754,salah donasi bahan iftar dan sahur di masa wabah covid-19 oleh pks turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-12
hf-4759,salah seorang pasien dalam pengawasan covid-19 (pdp) mengamuk di pintu rumah sakit pamekasan madura turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-11
hf-4760,salah pesan berantai taman raya tahap v zona merah covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-11
hf-4767,salah kuota 100gb gratis dari pemerintah selama pandemi covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-10
hf-4769,salah ternyata klaster penyebar covid-19 terbanyak indonesia adalah 10.000 lebih pendeta gbi gpib turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-10
hf-4777,salah terjadi penyekapan di apotek pancasan kota bogor turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-08
hf-4781,salah seorang kakek di tulungagung meninggal karena covid-19 turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-07
hf-4785,salah setelah adanya virus covid-19. umat islam arab banyak yang murtad turnbackhoax.id,0,kesehatan,hoaxid_hf,2020-05-07
